timestamp,zcta,positive,total
2020-04-13T04:00:00Z,11374,686,1190
2020-04-13T04:00:00Z,11375,970,1793
2020-04-13T04:00:00Z,11377,1173,1781
2020-04-13T04:00:00Z,11378,402,696
2020-04-13T04:00:00Z,11379,438,809
2020-04-13T04:00:00Z,11385,1091,1839
2020-04-13T04:00:00Z,11411,419,615
2020-04-13T04:00:00Z,11412,706,1111
2020-04-13T04:00:00Z,11413,773,1207
2020-04-13T04:00:00Z,11414,473,794
2020-04-13T04:00:00Z,11415,312,534
2020-04-13T04:00:00Z,11416,331,508
2020-04-13T04:00:00Z,11417,439,710
2020-04-13T04:00:00Z,11418,547,863
2020-04-13T04:00:00Z,11419,565,904
2020-04-13T04:00:00Z,11420,700,1106
2020-04-13T04:00:00Z,11421,619,930
2020-04-13T04:00:00Z,11422,567,933
2020-04-13T04:00:00Z,11423,512,800
2020-04-13T04:00:00Z,11426,301,537
2020-04-13T04:00:00Z,11427,456,757
2020-04-13T04:00:00Z,11428,364,562
2020-04-13T04:00:00Z,11429,548,790
2020-04-13T04:00:00Z,11432,872,1345
2020-04-13T04:00:00Z,11433,493,750
2020-04-13T04:00:00Z,11434,1099,1717
2020-04-13T04:00:00Z,11435,825,1357
2020-04-13T04:00:00Z,11436,280,429
2020-04-13T04:00:00Z,11691,1155,1715
2020-04-13T04:00:00Z,11692,310,493
2020-04-13T04:00:00Z,11693,205,347
2020-04-13T04:00:00Z,11694,371,641
2020-04-13T04:00:00Z,11697,63,132
2020-04-14T04:00:00Z,NA,2033,2219
2020-04-14T04:00:00Z,10001,231,480
2020-04-14T04:00:00Z,10002,578,1094
2020-04-14T04:00:00Z,10003,290,692
2020-04-14T04:00:00Z,10004,23,59
2020-04-14T04:00:00Z,10005,40,122
2020-04-14T04:00:00Z,10006,11,46
2020-04-14T04:00:00Z,10007,35,112
2020-04-14T04:00:00Z,10009,407,918
2020-04-14T04:00:00Z,10010,175,486
2020-04-14T04:00:00Z,10011,365,755
2020-04-14T04:00:00Z,10012,101,293
2020-04-14T04:00:00Z,10013,166,374
2020-04-14T04:00:00Z,10014,216,472
2020-04-14T04:00:00Z,10016,454,1044
2020-04-14T04:00:00Z,10017,95,273
2020-04-14T04:00:00Z,10018,159,339
2020-04-14T04:00:00Z,10019,350,787
2020-04-14T04:00:00Z,10021,400,1011
2020-04-14T04:00:00Z,10022,231,584
2020-04-14T04:00:00Z,10023,368,900
2020-04-14T04:00:00Z,10024,400,1035
2020-04-14T04:00:00Z,10025,685,1544
2020-04-14T04:00:00Z,10026,334,650
2020-04-14T04:00:00Z,10027,496,949
2020-04-14T04:00:00Z,10028,330,844
2020-04-14T04:00:00Z,10029,889,1654
2020-04-14T04:00:00Z,10030,289,467
2020-04-14T04:00:00Z,10031,660,1017
2020-04-14T04:00:00Z,10032,775,1262
2020-04-14T04:00:00Z,10033,671,1080
2020-04-14T04:00:00Z,10034,367,646
2020-04-14T04:00:00Z,10035,475,852
2020-04-14T04:00:00Z,10036,241,523
2020-04-14T04:00:00Z,10037,246,427
2020-04-14T04:00:00Z,10038,159,314
2020-04-14T04:00:00Z,10039,277,504
2020-04-14T04:00:00Z,10040,532,829
2020-04-14T04:00:00Z,10044,95,207
2020-04-14T04:00:00Z,10065,224,654
2020-04-14T04:00:00Z,10069,37,96
2020-04-14T04:00:00Z,10075,274,581
2020-04-14T04:00:00Z,10128,424,1075
2020-04-14T04:00:00Z,10280,30,87
2020-04-14T04:00:00Z,10282,50,99
2020-04-14T04:00:00Z,10301,660,1224
2020-04-14T04:00:00Z,10302,353,662
2020-04-14T04:00:00Z,10303,527,942
2020-04-14T04:00:00Z,10304,834,1623
2020-04-14T04:00:00Z,10305,746,1591
2020-04-14T04:00:00Z,10306,941,2098
2020-04-14T04:00:00Z,10307,255,541
2020-04-14T04:00:00Z,10308,450,1055
2020-04-14T04:00:00Z,10309,594,1345
2020-04-14T04:00:00Z,10310,413,876
2020-04-14T04:00:00Z,10312,1065,2225
2020-04-14T04:00:00Z,10314,1679,3460
2020-04-14T04:00:00Z,10451,855,1411
2020-04-14T04:00:00Z,10452,1156,1770
2020-04-14T04:00:00Z,10453,1234,1972
2020-04-14T04:00:00Z,10454,583,925
2020-04-14T04:00:00Z,10455,626,998
2020-04-14T04:00:00Z,10456,1250,2024
2020-04-14T04:00:00Z,10457,1069,1704
2020-04-14T04:00:00Z,10458,1060,1813
2020-04-14T04:00:00Z,10459,808,1296
2020-04-14T04:00:00Z,10460,847,1427
2020-04-14T04:00:00Z,10461,1083,2014
2020-04-14T04:00:00Z,10462,1284,2306
2020-04-14T04:00:00Z,10463,964,1965
2020-04-14T04:00:00Z,10464,79,203
2020-04-14T04:00:00Z,10465,927,1906
2020-04-14T04:00:00Z,10466,1361,2284
2020-04-14T04:00:00Z,10467,1918,3135
2020-04-14T04:00:00Z,10468,1343,2033
2020-04-14T04:00:00Z,10469,1670,2688
2020-04-14T04:00:00Z,10470,279,510
2020-04-14T04:00:00Z,10471,319,716
2020-04-14T04:00:00Z,10472,1014,1568
2020-04-14T04:00:00Z,10473,1143,1940
2020-04-14T04:00:00Z,10474,182,283
2020-04-14T04:00:00Z,10475,1021,1825
2020-04-14T04:00:00Z,11004,348,547
2020-04-14T04:00:00Z,11101,364,707
2020-04-14T04:00:00Z,11102,326,579
2020-04-14T04:00:00Z,11103,313,563
2020-04-14T04:00:00Z,11104,279,465
2020-04-14T04:00:00Z,11105,300,596
2020-04-14T04:00:00Z,11106,360,674
2020-04-14T04:00:00Z,11109,38,106
2020-04-14T04:00:00Z,11201,387,932
2020-04-14T04:00:00Z,11203,1085,1657
2020-04-14T04:00:00Z,11204,1163,1880
2020-04-14T04:00:00Z,11205,416,766
2020-04-14T04:00:00Z,11206,808,1391
2020-04-14T04:00:00Z,11207,1004,1626
2020-04-14T04:00:00Z,11208,1129,1723
2020-04-14T04:00:00Z,11209,648,1262
2020-04-14T04:00:00Z,11210,960,1516
2020-04-14T04:00:00Z,11211,1248,1975
2020-04-14T04:00:00Z,11212,915,1410
2020-04-14T04:00:00Z,11213,840,1373
2020-04-14T04:00:00Z,11214,829,1437
2020-04-14T04:00:00Z,11215,373,845
2020-04-14T04:00:00Z,11216,408,760
2020-04-14T04:00:00Z,11217,344,640
2020-04-14T04:00:00Z,11218,1015,1672
2020-04-14T04:00:00Z,11219,1725,2561
2020-04-14T04:00:00Z,11220,844,1328
2020-04-14T04:00:00Z,11221,683,1139
2020-04-14T04:00:00Z,11222,271,544
2020-04-14T04:00:00Z,11223,960,1692
2020-04-14T04:00:00Z,11224,528,881
2020-04-14T04:00:00Z,11225,686,1080
2020-04-14T04:00:00Z,11226,1089,1669
2020-04-14T04:00:00Z,11228,378,664
2020-04-14T04:00:00Z,11229,860,1514
2020-04-14T04:00:00Z,11230,1367,2198
2020-04-14T04:00:00Z,11231,254,524
2020-04-14T04:00:00Z,11232,299,434
2020-04-14T04:00:00Z,11233,648,1056
2020-04-14T04:00:00Z,11234,1260,2061
2020-04-14T04:00:00Z,11235,992,1746
2020-04-14T04:00:00Z,11236,1439,2176
2020-04-14T04:00:00Z,11237,481,715
2020-04-14T04:00:00Z,11238,466,810
2020-04-14T04:00:00Z,11239,275,440
2020-04-14T04:00:00Z,11354,503,821
2020-04-14T04:00:00Z,11355,639,1006
2020-04-14T04:00:00Z,11356,313,538
2020-04-14T04:00:00Z,11357,477,836
2020-04-14T04:00:00Z,11358,319,604
2020-04-14T04:00:00Z,11360,184,381
2020-04-14T04:00:00Z,11361,265,489
2020-04-14T04:00:00Z,11362,183,371
2020-04-14T04:00:00Z,11363,69,144
2020-04-14T04:00:00Z,11364,282,521
2020-04-14T04:00:00Z,11365,475,858
2020-04-14T04:00:00Z,11366,259,444
2020-04-14T04:00:00Z,11367,619,1069
2020-04-14T04:00:00Z,11368,2510,3198
2020-04-14T04:00:00Z,11369,929,1236
2020-04-14T04:00:00Z,11370,883,1416
2020-04-14T04:00:00Z,11372,1511,2049
2020-04-14T04:00:00Z,11373,1939,2720
2020-04-14T04:00:00Z,11374,710,1223
2020-04-14T04:00:00Z,11375,1003,1848
2020-04-14T04:00:00Z,11377,1214,1845
2020-04-14T04:00:00Z,11378,419,725
2020-04-14T04:00:00Z,11379,459,846
2020-04-14T04:00:00Z,11385,1139,1921
2020-04-14T04:00:00Z,11411,433,640
2020-04-14T04:00:00Z,11412,738,1157
2020-04-14T04:00:00Z,11413,800,1249
2020-04-14T04:00:00Z,11414,515,847
2020-04-14T04:00:00Z,11415,320,550
2020-04-14T04:00:00Z,11416,347,530
2020-04-14T04:00:00Z,11417,462,751
2020-04-14T04:00:00Z,11418,565,897
2020-04-14T04:00:00Z,11419,600,953
2020-04-14T04:00:00Z,11420,745,1168
2020-04-14T04:00:00Z,11421,655,980
2020-04-14T04:00:00Z,11422,583,965
2020-04-14T04:00:00Z,11423,536,836
2020-04-14T04:00:00Z,11426,316,558
2020-04-14T04:00:00Z,11427,475,787
2020-04-14T04:00:00Z,11428,382,597
2020-04-14T04:00:00Z,11429,575,830
2020-04-14T04:00:00Z,11432,909,1395
2020-04-14T04:00:00Z,11433,515,776
2020-04-14T04:00:00Z,11434,1154,1798
2020-04-14T04:00:00Z,11435,861,1412
2020-04-14T04:00:00Z,11436,292,450
2020-04-14T04:00:00Z,11691,1215,1792
2020-04-14T04:00:00Z,11692,332,521
2020-04-14T04:00:00Z,11693,220,369
2020-04-14T04:00:00Z,11694,384,662
2020-04-14T04:00:00Z,11697,65,135
2020-04-15T04:00:00Z,NA,1772,1964
2020-04-15T04:00:00Z,10001,238,502
2020-04-15T04:00:00Z,10002,645,1203
2020-04-15T04:00:00Z,10003,323,759
2020-04-15T04:00:00Z,10004,23,60
2020-04-15T04:00:00Z,10005,41,126
2020-04-15T04:00:00Z,10006,12,49
2020-04-15T04:00:00Z,10007,35,115
2020-04-15T04:00:00Z,10009,470,1041
2020-04-15T04:00:00Z,10010,188,506
2020-04-15T04:00:00Z,10011,375,787
2020-04-15T04:00:00Z,10012,109,307
2020-04-15T04:00:00Z,10013,167,385
2020-04-15T04:00:00Z,10014,223,485
2020-04-15T04:00:00Z,10016,470,1082
2020-04-15T04:00:00Z,10017,98,280
2020-04-15T04:00:00Z,10018,159,343
2020-04-15T04:00:00Z,10019,411,908
2020-04-15T04:00:00Z,10021,405,1033
2020-04-15T04:00:00Z,10022,236,608
2020-04-15T04:00:00Z,10023,406,989
2020-04-15T04:00:00Z,10024,436,1122
2020-04-15T04:00:00Z,10025,790,1761
2020-04-15T04:00:00Z,10026,391,750
2020-04-15T04:00:00Z,10027,599,1100
2020-04-15T04:00:00Z,10028,343,891
2020-04-15T04:00:00Z,10029,1037,1923
2020-04-15T04:00:00Z,10030,313,510
2020-04-15T04:00:00Z,10031,726,1116
2020-04-15T04:00:00Z,10032,820,1332
2020-04-15T04:00:00Z,10033,700,1119
2020-04-15T04:00:00Z,10034,383,676
2020-04-15T04:00:00Z,10035,555,967
2020-04-15T04:00:00Z,10036,270,579
2020-04-15T04:00:00Z,10037,267,456
2020-04-15T04:00:00Z,10038,160,321
2020-04-15T04:00:00Z,10039,298,537
2020-04-15T04:00:00Z,10040,555,864
2020-04-15T04:00:00Z,10044,100,216
2020-04-15T04:00:00Z,10065,230,667
2020-04-15T04:00:00Z,10069,38,100
2020-04-15T04:00:00Z,10075,287,604
2020-04-15T04:00:00Z,10128,453,1167
2020-04-15T04:00:00Z,10280,31,88
2020-04-15T04:00:00Z,10282,51,106
2020-04-15T04:00:00Z,10301,678,1256
2020-04-15T04:00:00Z,10302,360,680
2020-04-15T04:00:00Z,10303,533,959
2020-04-15T04:00:00Z,10304,851,1653
2020-04-15T04:00:00Z,10305,753,1619
2020-04-15T04:00:00Z,10306,954,2144
2020-04-15T04:00:00Z,10307,257,555
2020-04-15T04:00:00Z,10308,459,1074
2020-04-15T04:00:00Z,10309,617,1386
2020-04-15T04:00:00Z,10310,425,899
2020-04-15T04:00:00Z,10312,1082,2276
2020-04-15T04:00:00Z,10314,1717,3546
2020-04-15T04:00:00Z,10451,887,1467
2020-04-15T04:00:00Z,10452,1195,1826
2020-04-15T04:00:00Z,10453,1261,2013
2020-04-15T04:00:00Z,10454,616,971
2020-04-15T04:00:00Z,10455,652,1035
2020-04-15T04:00:00Z,10456,1295,2097
2020-04-15T04:00:00Z,10457,1092,1749
2020-04-15T04:00:00Z,10458,1083,1856
2020-04-15T04:00:00Z,10459,824,1326
2020-04-15T04:00:00Z,10460,875,1464
2020-04-15T04:00:00Z,10461,1107,2058
2020-04-15T04:00:00Z,10462,1308,2347
2020-04-15T04:00:00Z,10463,1021,2056
2020-04-15T04:00:00Z,10464,80,206
2020-04-15T04:00:00Z,10465,941,1944
2020-04-15T04:00:00Z,10466,1393,2339
2020-04-15T04:00:00Z,10467,1972,3222
2020-04-15T04:00:00Z,10468,1381,2083
2020-04-15T04:00:00Z,10469,1724,2772
2020-04-15T04:00:00Z,10470,284,518
2020-04-15T04:00:00Z,10471,326,735
2020-04-15T04:00:00Z,10472,1035,1606
2020-04-15T04:00:00Z,10473,1170,1982
2020-04-15T04:00:00Z,10474,187,292
2020-04-15T04:00:00Z,10475,1042,1859
2020-04-15T04:00:00Z,11004,353,558
2020-04-15T04:00:00Z,11101,374,735
2020-04-15T04:00:00Z,11102,336,596
2020-04-15T04:00:00Z,11103,321,577
2020-04-15T04:00:00Z,11104,285,478
2020-04-15T04:00:00Z,11105,309,614
2020-04-15T04:00:00Z,11106,366,690
2020-04-15T04:00:00Z,11109,40,112
2020-04-15T04:00:00Z,11201,402,980
2020-04-15T04:00:00Z,11203,1148,1743
2020-04-15T04:00:00Z,11204,1185,1918
2020-04-15T04:00:00Z,11205,423,783
2020-04-15T04:00:00Z,11206,837,1438
2020-04-15T04:00:00Z,11207,1056,1706
2020-04-15T04:00:00Z,11208,1173,1794
2020-04-15T04:00:00Z,11209,667,1301
2020-04-15T04:00:00Z,11210,1042,1638
2020-04-15T04:00:00Z,11211,1293,2055
2020-04-15T04:00:00Z,11212,948,1475
2020-04-15T04:00:00Z,11213,873,1421
2020-04-15T04:00:00Z,11214,859,1499
2020-04-15T04:00:00Z,11215,383,880
2020-04-15T04:00:00Z,11216,419,778
2020-04-15T04:00:00Z,11217,357,662
2020-04-15T04:00:00Z,11218,1043,1713
2020-04-15T04:00:00Z,11219,1833,2712
2020-04-15T04:00:00Z,11220,870,1360
2020-04-15T04:00:00Z,11221,698,1169
2020-04-15T04:00:00Z,11222,277,563
2020-04-15T04:00:00Z,11223,999,1765
2020-04-15T04:00:00Z,11224,551,923
2020-04-15T04:00:00Z,11225,711,1124
2020-04-15T04:00:00Z,11226,1148,1756
2020-04-15T04:00:00Z,11228,388,683
2020-04-15T04:00:00Z,11229,925,1609
2020-04-15T04:00:00Z,11230,1414,2270
2020-04-15T04:00:00Z,11231,258,533
2020-04-15T04:00:00Z,11232,303,440
2020-04-15T04:00:00Z,11233,666,1091
2020-04-15T04:00:00Z,11234,1417,2289
2020-04-15T04:00:00Z,11235,1056,1847
2020-04-15T04:00:00Z,11236,1558,2345
2020-04-15T04:00:00Z,11237,489,727
2020-04-15T04:00:00Z,11238,476,838
2020-04-15T04:00:00Z,11239,293,470
2020-04-15T04:00:00Z,11354,517,843
2020-04-15T04:00:00Z,11355,657,1035
2020-04-15T04:00:00Z,11356,323,549
2020-04-15T04:00:00Z,11357,484,856
2020-04-15T04:00:00Z,11358,324,615
2020-04-15T04:00:00Z,11360,190,395
2020-04-15T04:00:00Z,11361,271,507
2020-04-15T04:00:00Z,11362,186,380
2020-04-15T04:00:00Z,11363,72,148
2020-04-15T04:00:00Z,11364,288,541
2020-04-15T04:00:00Z,11365,492,887
2020-04-15T04:00:00Z,11366,266,463
2020-04-15T04:00:00Z,11367,636,1102
2020-04-15T04:00:00Z,11368,2563,3279
2020-04-15T04:00:00Z,11369,953,1275
2020-04-15T04:00:00Z,11370,896,1432
2020-04-15T04:00:00Z,11372,1545,2110
2020-04-15T04:00:00Z,11373,1978,2774
2020-04-15T04:00:00Z,11374,727,1264
2020-04-15T04:00:00Z,11375,1026,1894
2020-04-15T04:00:00Z,11377,1253,1900
2020-04-15T04:00:00Z,11378,426,743
2020-04-15T04:00:00Z,11379,476,876
2020-04-15T04:00:00Z,11385,1167,1976
2020-04-15T04:00:00Z,11411,443,660
2020-04-15T04:00:00Z,11412,759,1185
2020-04-15T04:00:00Z,11413,820,1281
2020-04-15T04:00:00Z,11414,537,878
2020-04-15T04:00:00Z,11415,322,559
2020-04-15T04:00:00Z,11416,359,552
2020-04-15T04:00:00Z,11417,469,767
2020-04-15T04:00:00Z,11418,578,919
2020-04-15T04:00:00Z,11419,611,973
2020-04-15T04:00:00Z,11420,759,1193
2020-04-15T04:00:00Z,11421,677,1011
2020-04-15T04:00:00Z,11422,606,1004
2020-04-15T04:00:00Z,11423,556,878
2020-04-15T04:00:00Z,11426,319,564
2020-04-15T04:00:00Z,11427,483,806
2020-04-15T04:00:00Z,11428,396,625
2020-04-15T04:00:00Z,11429,595,857
2020-04-15T04:00:00Z,11432,937,1445
2020-04-15T04:00:00Z,11433,529,803
2020-04-15T04:00:00Z,11434,1190,1859
2020-04-15T04:00:00Z,11435,884,1449
2020-04-15T04:00:00Z,11436,303,466
2020-04-15T04:00:00Z,11691,1302,1904
2020-04-15T04:00:00Z,11692,343,540
2020-04-15T04:00:00Z,11693,228,384
2020-04-15T04:00:00Z,11694,405,690
2020-04-15T04:00:00Z,11697,69,139
